"Data Source","World Development Indicators",

"Last Updated Date","2019-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Egypt, Arab Rep.","EGY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","69.8931198120117","70.8634185791016","71.2877578735352","68.5900726318359","69.6644592285156","68.9553298950195","68.0588607788086","67.8228607177734","67.9091033935547","69.3375701904297","70.3290863037109","72.3507995605469","75.2289123535156","77.9579696655273","80.5362777709961","82.9874267578125","85.6951065063477","88.2146530151367","89.0287704467773","91.0153274536133","93.4629898071289","85.2852325439453","86.0958786010742","95.5085830688477","88.3123474121094","97.1400985717773","96.4291305541992","","94.4224090576172","93.82132","93.96899","94.78853","95.33437","95.71114","95.70667","97.26132","98.3865","","101.38257","102.2853","99.18449","104.7797","105.0944","103.8715","","105.3936","106.1335","106.2849","",
"Euro area","EMU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","107.016616821289","107.02587890625","106.913520812988","105.55445098877","105.812683105469","105.707542419434","105.658363342285","105.223182678223","105.119400024414","104.949287414551","104.81591796875","104.578117370605","104.258987426758","103.60848236084","103.23609161377","103.545112609863","103.966613769531","104.600646972656","104.749519348145","104.634231567383","103.708290100098","102.989601135254","101.955116271973","102.083969116211","102.372428894043","102.574249267578","103.272552490234","103.058708190918","104.437660217285","104.079627990723","104.056221008301","103.637306213379","102.90145111084","102.641937255859","102.543190002441","103.528541564941","103.9453125","104.22135925293","104.152030944824","103.721252441406","103.3613","103.1682","102.7773","103.1201","102.3768","102.3951","102.1255","102.6671","102.6661","",
"Eritrea","ERI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7328491210938","32.1527900695801","29.6063594818115","46.6810913085938","55.202579498291","59.9907913208008","63.0730094909668","66.2525329589844","65.6708908081055","","71.0103912353516","80.25584","81.24861","91.5184","101.58068","108.56859","112.46723","111.95072","103.10507","97.44982","91.38322","83.67567","86.23454","87.27343","92.24737","79.85055","76.161","","68.47452","","",
"Spain","ESP","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","110.573356628418","114.578857421875","109.971549987793","112.130218505859","112.954978942871","111.917442321777","111.06713104248","110.185920715332","109.798606872559","109.227081298828","108.705513000488","109.316162109375","109.411628723145","108.993873596191","108.628616333008","107.341438293457","106.935447692871","104.565689086914","104.465179443359","104.473052978516","105.300537109375","104.691581726074","106.485206604004","106.158531188965","105.081520080566","104.77668762207","104.282859802246","104.421028137207","104.546691894531","104.50306","104.02462","103.5991","103.42386","103.64733","103.05699","103.72332","104.15159","104.6608","104.58888","103.9756","104.5556","105.2402","108.1938","107.152","106.364","104.2142","102.7103","","",
"Estonia","EST","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","102.889709472656","102.396438598633","102.122657775879","102.236167907715","103.261711120605","104.704299926758","111.903358459473","114.422073364258","113.242576599121","93.5215530395508","92.2420196533203","91.7274322509766","89.638542175293","90.4584121704102","91.7392120361328","95.4984664916992","97.2146606445313","99.5661315917969","101.383033752441","102.96704","103.77445","102.38053","101.18794","99.68179","98.90731","97.70077","98.90848","101.61071","103.06117","103.0321","101.7139","100.9545","99.56826","98.00723","97.14641","97.1178","97.23017","","",
"Ethiopia","ETH","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","15.02952003479","15.8598003387451","16.2711200714111","17.7266902923584","19.2242393493652","21.2511291503906","22.8565502166748","22.0086193084717","26.2183208465576","33.9181518554688","39.0554809570313","41.8414001464844","42.4244194030762","40.4676284790039","37.5520515441895","36.9864196777344","40.0584716796875","40.8731918334961","39.1388092041016","35.2561683654785","31.5564594268799","25.2810192108154","21.708080291748","25.5308303833008","29.2249202728271","35.1210708618164","40.5378112792969","50.2101211547852","49.6494789123535","54.71842","60.58218","63.79334","65.08452","67.91499","79.05261","83.2289","89.07444","94.75041","93.42682","91.65653","94.27972","94.26506","","99.25276","100.9715","","","","",
"European Union","EUU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.66162109375","105.683242797852","105.732223510742","104.750068664551","104.995918273926","104.86067199707","104.78157043457","104.353103637695","104.094779968262","103.774856567383","103.381942749023","102.903511047363","102.844398498535","102.494270324707","102.458068847656","102.565620422363","102.836120605469","103.171188354492","103.062202453613","102.661636352539","101.86311340332","101.208633422852","100.611312866211","101.06169128418","101.408256530762","101.485946655273","101.941337585449","101.905128479004","102.891662597656","102.496063232422","102.451332092285","102.251251220703","101.727020263672","101.555229187012","102.299987792969","102.817283630371","102.821327209473","102.819313049316","103.047142028809","102.784523010254","102.7011","102.5409","102.7609","103.4077","102.0661","101.9494","101.604","101.9404","101.9467","",
"Fragile and conflict affected situations","FCS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","66.118408203125","66.0582275390625","66.4535293579102","67.8635025024414","68.6384429931641","69.5833511352539","71.6079711914063","72.9538497924805","73.2942581176758","75.1040496826172","77.1259765625","78.9418792724609","77.7203063964844","78.0657424926758","78.7630310058594","78.0400238037109","78.5520629882813","76.903190612793","76.7896194458008","75.6076507568359","73.0405197143555","76.9256286621094","76.3611373901367","76.7183074951172","77.1315994262695","77.4973602294922","76.3173904418945","75.6944427490234","74.7640075683594","73.3106384277344","74.7358932495117","76.6552276611328","81.0817489624023","84.0732574462891","86.3551712036133","87.3981094360352","89.5714263916016","90.9192428588867","94.0250091552734","94.2868194580078","95.5811","96.62897","98.63836","97.98595","98.57566","98.09439","98.44318","98.617","98.79645","",
"Finland","FIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","81.7188034057617","81.1413803100586","82.1931610107422","85.7964477539063","89.825309753418","102.184501647949","100.61727142334","99.1735534667969","98.1509323120117","97.1537475585938","96.0810699462891","97.3591232299805","99.9374618530273","101.816177368164","102.637199401855","102.351722717285","102.143646240234","100.764488220215","99.1845932006836","98.4718017578125","98.6809310913086","99.1448669433594","99.3125915527344","99.2776870727539","98.9689331054688","99.0480880737305","99.2002716064453","99.8959274291992","100.395027160645","101.2672","101.26402","100.39057","99.67439","98.78333","98.41798","98.00863","98.5561","98.97755","99.21357","99.48232","99.75524","100.341","100.3441","100.6207","100.5608","100.4188","100.1546","","",
"Fiji","FJI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","106.739440917969","109.992668151855","112.338516235352","115.628486633301","116.850028991699","117.522560119629","115.357406616211","112.702919006348","110.364433288574","106.759803771973","105.432060241699","105.267730712891","","102.571327209473","101.744171142578","102.085113525391","103.67015838623","104.846672058105","","","","108.71053314209","107.527076721191","","107.997650146484","106.944137573242","104.84400177002","105.143623352051","105.074562072754","103.760406494141","101.58609","104.00556","105.88808","108.66279","112.67828","","113.37653","107.30326","106.25667","104.83107","","105.6898","106.6173","107.8187","","106.7165","106.4389","","","",
"France","FRA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","116.276641845703","113.298027038574","110.623870849609","109.823570251465","109.065551757813","108.169372558594","107.834083557129","109.32511138916","110.178642272949","110.418968200684","109.885200500488","108.85131072998","106.85368347168","106.24291229248","106.12523651123","109.183479309082","111.754692077637","113.744720458984","113.79907989502","111.446891784668","108.807662963867","106.427093505859","104.381767272949","104.787628173828","105.26587677002","106.13069152832","105.125053405762","105.206451416016","100.809257507324","100.42826","100.38221","100.2493","99.97545","99.81118","104.63649","104.27885","103.85978","103.62215","103.04114","102.7615","102.6911","102.5232","102.2764","101.2803","101.9896","102.2604","102.5108","","",
"Faroe Islands","FRO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","213.858947753906","215.246963500977","221.848205566406","215.099334716797","211.321594238281","202.36897277832","204.372406005859","198.717742919922","191.756637573242","","","","","","","","","","","","","","","","","","","","","","","","","112.88702","111.096","","113.11255","","","","","","","101.4321","97.17474","","","","",
"Gabon","GAB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","138.682159423828","139.805923461914","140.327743530273","139.145904541016","142.06462097168","144.729904174805","140.88703918457","146.11572265625","141.847015380859","143.99006652832","145.927001953125","146.020050048828","145.757797241211","146.514144897461","147.048965454102","146.045547485352","146.933883666992","144.626434326172","148.184753417969","","","135.729934692383","","139.263885498047","145.433883666992","143.639739990234","142.94059753418","","140.864700317383","","135.33085","140.88196","137.52537","","","","","","","","139.9336","","","","","","","","",
"United Kingdom","GBR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","104.02587890625","103.364212036133","102.611976623535","102.686492919922","102.87873840332","103.33943939209","103.768737792969","103.901878356934","104.120796203613","104.304443359375","103.933700561523","103.033851623535","101.824836730957","102.499359130859","102.749412536621","105.084213256836","106.744216918945","107.735931396484","107.405456542969","106.831497192383","105.480491638184","104.171592712402","","","","","","100.797340393066","100.668556213379","100.35872","100.22992","99.82263","99.99332","105.93517","106.38617","105.06858","103.2406","105.06189","104.25979","104.5549","104.4257","106.2461","107.112","102.2555","101.9253","101.3352","101.1546","","",
"Georgia","GEO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","96.8850479125977","","","","","92.4182968139648","","","","","97.2910385131836","95.297737121582","87.4046936035156","89.0706024169922","91.5906829833984","98.404426574707","103.603378295898","109.925827026367","114.666526794434","118.17465","115.69475","110.8205","106.90965","106.23391","100.78009","99.93819","103.22737","104.02477","103.6957","103.3403","104.2707","106.3055","106.3922","104.2728","102.7535","100.3439","100.3583","98.63084","",
"Ghana","GHA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","64.0897064208984","62.3171005249023","63.2084197998047","61.6421318054199","62.0247497558594","66.7998580932617","68.202766418457","68.3902816772461","69.5760269165039","70.8418884277344","73.1338729858398","74.9181976318359","73.4456787109375","70.8100891113281","72.6655883789063","69.3125686645508","70.5396499633789","69.673469543457","73.3307037353516","71.3804779052734","79.4789123535156","79.9336395263672","78.9953918457031","80.0970687866211","78.4118728637695","77.8936462402344","80.4646301269531","","78.3422393798828","82.87209","77.91199","81.0047","77.61262","80.76332","86.54676","90.66601","95.58154","101.023","100.29113","","102.9708","106.6879","106.1008","104.5874","108.3379","106.728","105.5099","103.5685","",
"Gibraltar","GIB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","91.2574234008789","100.446899414063","73.0199890136719","73.267578125","72.0553665161133","73.8558731079102","70.4103088378906","72.7415618896484","71.1463470458984","69.8191223144531","71.0227279663086","73.5263671875","74.1935501098633","77.0483169555664","75.3661804199219","","","","","","","","","","","","116.574111938477","","103.905937194824","88.78049","84.4705","","","","","","","109.74026","111.81724","","","","","","","101.1212","103.544","","",
"Guinea","GIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","31.0288105010986","26.1672401428223","29.864709854126","30.2333106994629","30.7819499969482","29.7896709442139","33.2411003112793","34.3308601379395","35.543140411377","36.2101707458496","34.7357711791992","32.962818145752","31.8057994842529","30.6746406555176","34.7859916687012","32.4524002075195","30.7406902313232","31.7648792266846","32.134449005127","31.811710357666","34.5348892211914","34.5824813842773","39.1678810119629","42.2619781494141","47.1507606506348","49.0171203613281","52.7618103027344","52.9528388977051","55.1583290100098","58.21964","61.27467","69.69433","73.02694","76.08023","78.10018","79.6461","81.74791","82.77785","82.38143","84.24968","87.28553","89.20853","91.14469","92.76374","","91.50917","","","",
"Gambia, The","GMB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","24.6942005157471","24.3254508972168","26.0555191040039","26.7458190917969","27.878059387207","29.5898704528809","30.7960605621338","33.37451171875","37.5625190734863","42.1946411132813","51.466381072998","56.1167182922363","59.8026313781738","63.7853507995605","65.9926071166992","66.2743225097656","64.3812637329102","61.7840881347656","57.8539810180664","58.6482582092285","60.5259704589844","60.8212814331055","62.4154510498047","64.6422882080078","66.2069320678711","69.387451171875","70.6151733398438","71.2609481811523","81.7947006225586","80.24207","80.29879","77.59647","80.64458","81.51904","79.64805","78.75121","81.15558","80.29095","79.72771","79.78491","77.9264","81.20061","82.98383","86.74099","90.04513","92.02221","95.23711","98.01438","",
"Guinea-Bissau","GNB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","27.7291507720947","32.0445785522461","39.5591316223145","46.2228507995605","69.7576217651367","74.8831787109375","","74.7854614257813","71.8732223510742","67.5094833374023","64.292121887207","62.6758499145508","60.1858406066895","58.5169982910156","57.4722709655762","","54.5114784240723","51.9086494445801","52.136661529541","","","47.4536209106445","45.7979316711426","51.0243682861328","55.0624885559082","57.5503005981445","62.3480987548828","65.607307434082","","75.61674","89.84949","","","108.72243","116.30622","122.44381","","","","118.6852","","","","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","87.2229385375977","","","104.487106323242","","","","","","","155.373596191406","153.188323974609","163.933441162109","177.581527709961","","","","","","","","","112.697769165039","114.821212768555","","","","","108.044982910156","103.11262","107.20169","104.05798","94.71421","","90.01092","","","72.16177","70.1953","69.38205","67.9409","69.14431","","","61.77515","","","","",
"Greece","GRC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","101.234176635742","102.015197753906","102.792129516602","103.899589538574","103.536087036133","103.058280944824","102.15779876709","101.015266418457","99.8538589477539","98.0526733398438","99.4452667236328","99.4407196044922","99.8325576782227","99.6376495361328","99.1919937133789","98.0627899169922","95.1623992919922","95.7948226928711","95.1828002929688","94.6740417480469","94.2890090942383","92.4853820800781","90.4640579223633","90.2692184448242","92.4461364746094","92.2022323608398","92.6460266113281","95.1305923461914","96.7245712280273","97.60522","96.32825","97.38613","97.95395","98.68874","97.83578","97.67706","96.7938","","","98.51425","98.29024","99.16412","98.9243","97.87486","99.5263","99.27773","99.55348","","",
"Grenada","GRD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","124.156410217285","127.008819580078","129.715698242188","136.231109619141","115.644981384277","119.651123046875","120.93480682373","120.355827331543","117.581199645996","113.578453063965","107.845588684082","106.037422180176","105.891502380371","103.594139099121","103.972152709961","101.466346740723","112.065628051758","114.653167724609","","117.179862976074","116.583297729492","121.883743286133","123.610107421875","121.52661895752","119.753929138184","110.472846984863","122.358680725098","119.125511169434","110.652290344238","93.76376","97.8859","112.30451","111.86898","110.1525","103.21219","","103.92765","108.65445","115.57764","116.5288","","","119.3914","118.5854","118.5522","112.4979","111.4477","","",
"Greenland","GRL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","54.6265983581543","56.0754508972168","57.269359588623","57.3571701049805","58.8288383483887","59.8689384460449","59.4391708374023","61.4341087341309","63.0693397521973","64.4886093139648","66.5861129760742","70.4230880737305","66.2352600097656","70.4179306030273","71.9396591186523","72.4585571289063","72.0938720703125","73.8860168457031","75.2030868530273","","72.5792617797852","76.069709777832","80.0139465332031","81.8033065795898","81.7311706542969","84.0785369873047","85.5375823974609","86.288932800293","92.4404373168945","97.8271408081055","99.79491","100.39684","103.11707","","108.68226","109.85279","111.03078","111.38103","111.98241","115.76101","115.4871","113.6299","108.8771","106.0162","102.5807","101.5127","100.8123","101.1949","101.9026","",
"Guam","GUM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","98.7437896728516","99.8151397705078","101.398681640625","102.147827148438","","98.4660034179688","103.591171264648","100.318069458008","99.0449829101563","95.6877975463867","96.2339630126953","97.5024871826172","97.103157043457","96.4290771484375","95.9228363037109","96.5618133544922","98.978401184082","103.2041015625","107.590553283691","","96.7317199707031","93.3813400268555","91.7981033325195","92.1531066894531","94.2770080566406","95.8496322631836","100.536186218262","","106.374092102051","105.53402","102.24526","","97.4295","","100.88132","","97.94065","98.86011","95.18861","96.49476","98.99661","97.81164","","","","","","","",
"High income","HIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","98.8545837402344","99.7517776489258","99.6890487670898","99.8914489746094","99.4032974243164","99.4612884521484","99.8085327148438","99.6656036376953","99.5955276489258","99.3534469604492","101.415313720703","100.96573638916","101.206527709961","100.481376647949","99.9840393066406","100.10489654541","100.755729675293","101.336242675781","101.74284362793","102.129692077637","102.380767822266","101.841026306152","101.239196777344","101.139801025391","101.057243347168","101.299530029297","101.359390258789","100.460708618164","101.50318145752","101.246612548828","100.79239654541","100.763542175293","100.184257507324","100.611351013184","101.107070922852","101.623428344727","101.998649597168","102.597328186035","102.836128234863","102.51139831543","101.9172","101.553","101.6898","102.169","101.884","102.122","101.983","101.5576","102.2399","",
"Hong Kong SAR, China","HKG","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","118.91918182373","119.212173461914","119.057090759277","119.827606201172","121.11856842041","121.953308105469","121.599388122559","118.700378417969","115.299293518066","112.205902099609","110.572158813477","108.778900146484","108.103256225586","107.652976989746","106.400672912598","105.78125","106.428398132324","107.800956726074","108.598373413086","108.949363708496","107.352638244629","105.301208496094","102.316070556641","99.2809677124023","98.6135864257813","98.4762802124023","","97.9475784301758","","","","","","","","","","","","","","103.9207","106.4942","109.313","110.2268","108.1417","107.7623","108.6177","",
"Honduras","HND","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","82.9955673217773","83.0222778320313","84.4524002075195","83.4101333618164","84.8424377441406","85.4311828613281","86.5663681030273","85.4426803588867","88.0637588500977","93.7135620117188","95.3694763183594","94.7828979492188","100.829856872559","102.3837890625","103.83332824707","104.459030151367","107.030296325684","","107.166770935059","","104.535346984863","104.130271911621","107.375312805176","108.326713562012","107.915832519531","105.74095916748","106.200286865234","106.378921508789","105.503448486328","104.632362365723","103.7631","","","108.74321","106.26722","101.74923","104.69009","99.84382","100.92705","99.79481","100.659","99.6457","96.52675","93.85205","91.94349","92.77764","92.58469","91.53496","","",
"Heavily indebted poor countries (HIPC)","HPC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","49.2049598693848","49.5474281311035","49.8338203430176","50.9285316467285","51.9506912231445","54.1004981994629","56.9056091308594","59.5244598388672","61.6906394958496","63.5269393920898","65.7922821044922","67.4636001586914","66.6864624023438","66.750129699707","66.4769515991211","65.3874282836914","65.1532669067383","63.9367485046387","63.9056396484375","62.4793395996094","60.9452590942383","62.6545906066895","61.3265914916992","61.4480094909668","62.5002098083496","65.0685424804688","65.4125289916992","69.9504470825195","70.8031616210938","70.4564819335938","72.9514465332031","76.3296890258789","81.8000793457031","85.2511215209961","88.2761383056641","90.9993515014648","93.5644607543945","95.8688278198242","99.5551376342773","99.330192565918","99.34995","99.3896","100.6565","100.8958","101.608","100.9227","100.9909","101.0062","100.8738","",
"Croatia","HRV","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2406692504883","83.9277572631836","84.8124923706055","86.370719909668","87.2832717895508","91.1309967041016","93.1209411621094","95.04631","97.08648","99.781","101.75686","","103.34599","100.70325","97.72112","93.84366","91.78289","91.94395","93.53773","96.37912","99.68901","100.996","100.5792","98.20057","","","",
"Haiti","HTI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","50.7273483276367","53.0139312744141","54.6132583618164","56.349681854248","58.0510902404785","62.045768737793","63.2122802734375","63.3098983764648","63.8940696716309","69.3701095581055","76.0149612426758","76.6181869506836","82.2310333251953","86.4553298950195","87.3857803344727","89.5908279418945","75.4751205444336","","","","","74.894660949707","78.54443359375","84.4955368041992","91.7519226074219","100.33374786377","109.66236114502","113.571510314941","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","98.1865234375","101.281150817871","104.469383239746","106.264503479004","106.835838317871","105.299392700195","104.417427062988","101.97412109375","98.6371994018555","97.6335601806641","99.3425674438477","105.199836730957","108.484031677246","109.19132232666","105.556030273438","97.9738082885742","91.6132202148438","85.4468536376953","83.691291809082","85.2303924560547","89.353401184082","95.0521469116211","100.135581970215","105.621513366699","104.85791015625","102.114822387695","100.571136474609","100.644142150879","100.747451782227","101.11991","100.20521","99.01557","98.11929","97.50033","98.16444","99.58309","99.00732","100.64125","101.07377","100.8563","100.0155","99.69793","99.98496","101.8569","102.3251","101.8788","100.8055","","",
"IBRD only","IBD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","95.4868011474609","95.674690246582","96.6678085327148","100.203536987305","101.508361816406","102.958549499512","103.404647827148","102.848533630371","100.597137451172","100.77864074707","101.795036315918","102.750602722168","103.035629272461","103.295188903809","104.27271270752","105.473846435547","108.15828704834","107.375213623047","108.163307189941","108.754837036133","108.423820495605","107.175193786621","106.271499633789","105.970527648926","105.659278869629","105.504859924316","104.634788513184","102.88060760498","103.600830078125","103.986549377441","104.666641235352","105.62922668457","105.222091674805","106.682441711426","106.348602294922","105.999977111816","105.641479492188","106.51643371582","106.881896972656","106.470703125","106.0873","106.0862","106.8182","106.6096","104.5459","104.6162","106.8134","106.4264","106.6889","",
"IDA & IBRD total","IBT","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","86.6906127929688","86.8797912597656","88.1389617919922","91.4812622070313","92.8522262573242","94.418327331543","95.1162796020508","95.1591110229492","93.7566833496094","94.4804916381836","95.6651382446289","96.8716735839844","97.3818969726563","97.6409912109375","98.1582717895508","98.5935821533203","100.085166931152","99.0679168701172","99.6632995605469","99.8124389648438","99.3262176513672","98.6783676147461","98.0291900634766","97.9548492431641","97.8556594848633","97.9015579223633","97.0368118286133","96.4677886962891","97.2138824462891","97.5191421508789","98.5134963989258","99.4081802368164","99.7946090698242","101.478912353516","101.980796813965","102.265907287598","102.323318481445","103.12239074707","103.499183654785","103.403861999512","103.3058","103.7299","104.489","104.256","102.9019","102.5708","104.1757","103.8803","104.1109","",
"IDA total","IDA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","53.5446395874023","53.6241493225098","55.9628410339355","58.5091590881348","60.0890998840332","61.8918991088867","63.515941619873","65.7703399658203","67.7276611328125","70.7985687255859","72.9049911499023","75.464111328125","77.1540069580078","77.8980407714844","77.3939590454102","75.9130401611328","74.2768020629883","73.3818893432617","74.083869934082","73.4778137207031","73.0136337280273","74.3528900146484","74.7191162109375","75.5035705566406","76.1106185913086","76.716438293457","75.9375305175781","78.7013473510742","79.8347778320313","80.3499374389648","82.6755218505859","84.0981597900391","87.0053863525391","89.6296691894531","91.8972702026367","93.8531188964844","95.0129089355469","95.8075408935547","96.3950576782227","97.1242904663086","97.73327","99.11373","100.0176","99.7866","99.84127","98.81724","99.40491","99.34037","99.57528","",
"IDA blend","IDB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","55.0301513671875","56.265510559082","58.2976684570313","59.9872589111328","63.8662910461426","64.1682510375977","64.1030120849609","68.3401489257813","71.2920074462891","78.0367202758789","81.1469879150391","85.7082901000977","90.2846374511719","91.4301910400391","90.5801162719727","88.6204986572266","83.8882598876953","82.7543182373047","80.685302734375","79.6835632324219","80.3690032958984","80.4634094238281","81.5721893310547","83.4347381591797","83.2336578369141","81.7271423339844","77.9790420532227","80.3752593994141","82.5387268066406","84.3848876953125","87.2364120483398","87.4286575317383","87.1505813598633","89.5214767456055","91.7989807128906","93.3941116333008","92.1526031494141","91.4373168945313","88.0384216308594","89.2861099243164","90.02624","91.35083","92.45396","92.87861","92.69232","90.90407","92.80122","92.2691","93.05331","",
"Indonesia","IDN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","83.6803970336914","84.8485336303711","85.8248519897461","86.1067504882813","85.024040222168","87.1401672363281","89.8081512451172","92.3019638061523","100.404136657715","","","109.965431213379","114.472183227539","116.704208374023","119.569221496582","121.16446685791","119.597763061523","118.101417541504","117.153900146484","116.313949584961","114.34130859375","112.62084197998","110.887260437012","110.242492675781","110.963623046875","110.483009338379","109.964897155762","109.900550842285","110.734191894531","111.351066589355","108.75949","109.75092","109.92095","109.52653","108.9343","107.95544","106.26838","109.30577","107.82254","108.54924","109.1503","109.1798","109.2734","106.8416","106.0734","105.9602","105.6099","105.9114","106.4108","",
"IDA only","IDX","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","53.0062294006348","52.5971412658691","55.0583000183105","57.9655914306641","58.5526390075684","60.9874610900879","63.3354187011719","64.7097396850586","66.2116012573242","67.6174392700195","69.2287673950195","70.837028503418","71.1181488037109","71.6142883300781","71.2222366333008","69.9236373901367","69.728401184082","68.9266128540039","70.9402465820313","70.514762878418","69.4859085083008","71.426872253418","71.4217681884766","71.6727523803711","72.6653518676758","74.2953109741211","74.9561386108398","77.8995819091797","78.5272979736328","78.3853378295898","80.4555892944336","82.4919281005859","86.9524688720703","89.6993026733398","91.9623107910156","94.0896530151367","96.3991317749023","97.9049530029297","100.38395690918","100.854782104492","101.3954","102.7991","103.6168","103.0853","103.2486","102.6062","102.5795","102.7548","102.7364","",
"Isle of Man","IMN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","78.5140380859375","79.2531890869141","82.3669509887695","81.7698974609375","82.6415176391602","82.4943313598633","85.0984802246094","81.3053817749023","81.080940246582","82.4438629150391","84.0115966796875","84.6588287353516","86.5699920654297","88.1475372314453","87.9477233886719","90.0746383666992","87.8979187011719","89.1912002563477","92.1417236328125","91.4403076171875","91.1464996337891","91.428466796875","93.1189270019531","94.2408905029297","93.9706268310547","93.8493270874023","93.4897689819336","91.8773880004883","92.5626831054688","94.27112","94.11493","94.74553","102.68291","","","","110.02012","110.69738","109.45107","109.1014","108.3234","109.7613","110.5833","107.8644","108.4852","114.5383","112.9579","","",
"Not classified","INX","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","112.503761291504","110.659683227539","110.279762268066","108.109260559082","108.034523010254","108.296279907227","108.036148071289","107.498680114746","106.291770935059","104.471122741699","102.211181640625","100.241989135742","98.920768737793","97.8737335205078","97.7894973754883","98.0984268188477","99.112060546875","100.028816223145","100.76586151123","101.201301574707","100.730186462402","100.027183532715","100.364547729492","100.382583618164","100.883628845215","101.260208129883","79.8574829101563","102.857177734375","101.970558166504","102.28228","102.02243","102.82123","102.71863","102.96355","103.07785","102.99924","103.30853","102.4756","102.79597","103.2355","103.3787","102.1183","101.9583","101.5422","101.1846","101.3415","100.8528","","",
